Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
252,12.0,0.0,0.0,324.0,12.0,19.0,6510.0,0.0,24.704000000000008,0.0,0.0,1772.96963596344,,,,,,,,,,,,,,,,,,,,,3.4784225727993423,2.249644757252572,5.929195756602044,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,342.0,13.0,18.0,6528.0,0.0,20.40400000000001,0.0,0.0,1775.0577328205109,,,,,,,,,,,,,,,,,,,,,2.9700729234165775,2.013192286413616,5.744306433504539,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,371.0,14.0,29.0,6557.0,0.0,31.20800000000002,0.0,0.0,1777.9875557422638,,,,,,,,,,,,,,,,,,,,,2.952985713494873,1.8370398175005718,5.873847674450723,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,0.0,387.0,15.0,16.0,6573.0,0.0,18.704000000000008,0.0,0.0,1779.7695288658142,,,,,,,,,,,,,,,,,,,,,3.019518464028575,2.167798598893773,5.7888819635655855,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,0.0,404.0,16.0,17.0,6590.0,0.0,21.303000000000008,0.0,0.0,1781.6674799919128,,,,,,,,,,,,,,,,,,,,,3.2971901529842516,2.0200843662601646,5.820131643705462,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,0.0,423.0,17.0,19.0,6609.0,0.0,22.90400000000001,0.0,0.0,1783.6443440914154,,,,,,,,,,,,,,,,,,,,,3.198962895087217,2.126136279315554,5.869341115386835,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,0.0,453.0,18.0,30.0,6639.0,0.0,47.602999999999994,0.0,0.0,1787.003743648529,,,,,,,,,,,,,,,,,,,,,4.48594983096574,1.7147541005213698,5.982971019946281,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,0.0,472.0,19.0,19.0,6658.0,0.0,23.80400000000001,0.0,0.0,1789.2819023132324,,,,,,,,,,,,,,,,,,,,,3.338273373274188,2.1963599324338987,5.905268270978197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,0.0,0.0,492.0,20.0,20.0,6678.0,0.0,27.303000000000008,0.0,0.0,1791.3899853229523,,,,,,,,,,,,,,,,,,,,,3.6929603289788986,2.083388851818269,5.938427171362711,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,0.0,47.0,1.0,47.0,6725.0,0.0,65.90400000000002,0.0,0.0,1880.2792992591858,,,,,,,,,,,,,,,,,,,,,4.029530755188922,1.6029119742781415,5.970894780014948,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,0.0,75.0,2.0,28.0,6753.0,0.0,41.803999999999995,0.0,0.0,1883.2244157791138,,,,,,,,,,,,,,,,,,,,,4.186155080871081,2.1871172198439988,5.985890583587323,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,0.0,94.0,3.0,19.0,6772.0,0.0,26.703000000000007,0.0,0.0,1885.3055584430695,,,,,,,,,,,,,,,,,,,,,3.7920508477249677,2.1560473860653757,5.948843709334012,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,0.0,123.0,4.0,29.0,6801.0,0.0,31.706000000000024,0.0,0.0,1888.2935194969177,,,,,,,,,,,,,,,,,,,,,3.00411713605501,1.9264628913454467,5.880027370097984,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,0.0,162.0,5.0,39.0,6840.0,0.0,62.303,0.0,0.0,1892.3128027915955,,,,,,,,,,,,,,,,,,,,,4.57909289740378,1.7793801092468322,5.98737457822318,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,0.0,189.0,6.0,27.0,6867.0,0.0,31.507000000000016,0.0,0.0,1895.2263123989105,,,,,,,,,,,,,,,,,,,,,3.2008002463595395,2.2940983222115583,5.956820284991471,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,0.0,224.0,7.0,35.0,6902.0,0.0,55.803999999999995,0.0,0.0,1898.8199639320374,,,,,,,,,,,,,,,,,,,,,4.546452612854042,2.0846797613072954,5.9878999624314995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,0.0,266.0,8.0,42.0,6944.0,0.0,57.006,0.0,0.0,1903.0776762962341,,,,,,,,,,,,,,,,,,,,,3.8745840565662184,1.9791029283130956,5.981961363365851,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,0.0,298.0,9.0,32.0,6976.0,0.0,52.803,0.0,0.0,1906.325733423233,,,,,,,,,,,,,,,,,,,,,4.6919063415207525,1.856170702431995,5.987755822999133,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,0.0,344.0,10.0,46.0,7022.0,0.0,69.303,0.0,0.0,1910.857760667801,,,,,,,,,,,,,,,,,,,,,4.338610068996031,1.4909195807830773,5.962257076772693,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,0.0,380.0,11.0,36.0,7058.0,0.0,57.202999999999996,0.0,0.0,1914.4434533119202,,,,,,,,,,,,,,,,,,,,,4.537877952874894,1.7752947713283913,5.957428155788099,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,0.0,401.0,12.0,21.0,7079.0,0.0,30.303000000000008,0.0,0.0,1916.6498579978943,,,,,,,,,,,,,,,,,,,,,3.942869083113366,2.1584605581760337,5.969294183920074,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,0.0,416.0,13.0,15.0,7094.0,0.0,18.303000000000008,0.0,0.0,1918.4061362743378,,,,,,,,,,,,,,,,,,,,,3.142150843751225,2.076770297608522,5.773395631682054,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,0.0,440.0,14.0,24.0,7118.0,0.0,38.302,0.0,0.0,1921.0585515499115,,,,,,,,,,,,,,,,,,,,,4.44705720554225,1.966588771654387,5.984338934369799,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,0.0,454.0,15.0,14.0,7132.0,0.0,18.302000000000007,0.0,0.0,1922.4772517681122,,,,,,,,,,,,,,,,,,,,,3.366376812839129,1.9663673709536873,5.7733905598486555,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,0.0,472.0,16.0,18.0,7150.0,0.0,24.303000000000008,0.0,0.0,1924.4331097602844,,,,,,,,,,,,,,,,,,,,,3.6053058587729274,2.155088445500048,5.92462096568904,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,0.0,491.0,17.0,19.0,7169.0,0.0,21.80500000000001,0.0,0.0,1926.7009596824646,,,,,,,,,,,,,,,,,,,,,3.0261725321351403,2.2279267707141277,5.863767170482202,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,0.0,510.0,18.0,19.0,7188.0,0.0,24.30400000000001,0.0,0.0,1928.774998664856,,,,,,,,,,,,,,,,,,,,,3.4157104286706446,2.2465843900319475,5.924621963531306,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,0.0,543.0,19.0,33.0,7221.0,0.0,41.205000000000005,0.0,0.0,1932.118804216385,,,,,,,,,,,,,,,,,,,,,3.498256998748678,1.9686153259507018,5.96815590318266,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,0.0,584.0,20.0,41.0,7262.0,0.0,51.207,0.0,0.0,1936.284830570221,,,,,,,,,,,,,,,,,,,,,3.546072178624457,1.7906511993845293,5.9678768541439995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,0.0,24.0,1.0,24.0,7286.0,0.0,34.70399999999999,0.0,0.0,2045.2373430728912,,,,,,,,,,,,,,,,,,,,,3.9984275318586313,2.2424147779014914,5.980315686454951,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,0.0,57.0,2.0,33.0,7319.0,0.0,54.303,0.0,0.0,2048.6176240444183,,,,,,,,,,,,,,,,,,,,,4.685813764660122,1.9822288604565477,5.987881318066119,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,0.0,76.0,3.0,19.0,7338.0,0.0,23.80400000000001,0.0,0.0,2050.735663175583,,,,,,,,,,,,,,,,,,,,,3.338273373274188,2.1963599324338987,5.905268270978197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,0.0,116.0,4.0,40.0,7378.0,0.0,52.105000000000004,0.0,0.0,2054.7964057922363,,,,,,,,,,,,,,,,,,,,,3.7042029800835694,1.7948988482506958,5.899701922831674,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,0.0,162.0,5.0,46.0,7424.0,0.0,71.804,0.0,0.0,2059.4407896995544,,,,,,,,,,,,,,,,,,,,,4.501387591592908,1.7674086364581483,5.975550122808178,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,0.0,216.0,6.0,54.0,7478.0,0.0,84.102,0.0,0.0,2065.088143348694,,,,,,,,,,,,,,,,,,,,,4.515800179200438,1.3384791449306428,5.9857784990867575,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,0.0,251.0,7.0,35.0,7513.0,0.0,49.903000000000006,0.0,0.0,2068.646819591522,,,,,,,,,,,,,,,,,,,,,4.04239890485598,1.7057785475612663,5.96848380415012,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,0.0,286.0,8.0,35.0,7548.0,0.0,54.903,0.0,0.0,2072.3485872745514,,,,,,,,,,,,,,,,,,,,,4.469837258123376,1.8736656204723483,5.975801144698171,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,0.0,305.0,9.0,19.0,7567.0,0.0,23.80400000000001,0.0,0.0,2074.449385166168,,,,,,,,,,,,,,,,,,,,,3.338273373274188,2.1963599324338987,5.905268270978197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,0.0,330.0,10.0,25.0,7592.0,0.0,36.803,0.0,0.0,2077.0314569473267,,,,,,,,,,,,,,,,,,,,,4.092086649910298,1.9767098557840383,5.938543212692455,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,0.0,361.0,11.0,31.0,7623.0,0.0,44.903999999999996,0.0,0.0,2080.2852342128754,,,,,,,,,,,,,,,,,,,,,4.080980850761072,2.0199413334831764,5.9733703776295926,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,0.0,381.0,12.0,20.0,7643.0,0.0,26.30400000000001,0.0,0.0,2082.638165473938,,,,,,,,,,,,,,,,,,,,,3.542919988219917,2.2581910549914253,5.94579822771185,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,0.0,408.0,13.0,27.0,7670.0,0.0,30.30600000000002,0.0,0.0,2085.548680305481,,,,,,,,,,,,,,,,,,,,,3.074454298076139,1.6867647309501967,5.817915077125282,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,0.0,425.0,14.0,17.0,7687.0,0.0,19.80400000000001,0.0,0.0,2087.546851158142,,,,,,,,,,,,,,,,,,,,,3.0346480678094054,2.128845522848809,5.801450709669572,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,0.0,440.0,15.0,15.0,7702.0,0.0,18.703000000000007,0.0,0.0,2089.1706507205963,,,,,,,,,,,,,,,,,,,,,3.220620393219634,2.089350085734405,5.788878585724542,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,0.0,459.0,16.0,19.0,7721.0,0.0,25.803000000000008,0.0,0.0,2091.279964208603,,,,,,,,,,,,,,,,,,,,,3.6513430597885836,2.1203439977170624,5.93290800390853,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,0.0,498.0,17.0,39.0,7760.0,0.0,58.80499999999999,0.0,0.0,2095.149628162384,,,,,,,,,,,,,,,,,,,,,4.310579806518,2.0242266587887694,5.986588931942185,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,0.0,524.0,18.0,26.0,7786.0,0.0,37.803999999999995,0.0,0.0,2097.9040563106537,,,,,,,,,,,,,,,,,,,,,4.047686482774376,2.2098159063783216,5.983214258373966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,0.0,540.0,19.0,16.0,7802.0,0.0,19.40300000000001,0.0,0.0,2099.6206765174866,,,,,,,,,,,,,,,,,,,,,3.1505614303943377,2.0315766548152,5.785965505984949,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,0.0,563.0,20.0,23.0,7825.0,0.0,33.803,0.0,0.0,2102.1044311523438,,,,,,,,,,,,,,,,,,,,,4.0551660764930775,2.1174150556873994,5.977180334343747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,0.0,27.0,1.0,27.0,7852.0,0.0,35.40599999999999,0.0,0.0,2200.9654240608215,,,,,,,,,,,,,,,,,,,,,3.632007660927862,2.372279586548383,5.980202981703652,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,0.0,72.0,2.0,45.0,7897.0,0.0,73.202,0.0,0.0,2205.5252916812897,,,,,,,,,,,,,,,,,,,,,4.694039415771708,1.4395579150702398,5.975767616605917,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,0.0,108.0,3.0,36.0,7933.0,0.0,57.303,0.0,0.0,2209.1731708049774,,,,,,,,,,,,,,,,,,,,,4.547849261963084,1.809463278326812,5.9780858431898745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,0.0,133.0,4.0,25.0,7958.0,0.0,36.303999999999995,0.0,0.0,2211.691586494446,,,,,,,,,,,,,,,,,,,,,4.029991637496056,2.241560267594655,5.982491110272304,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,0.0,173.0,5.0,40.0,7998.0,0.0,63.20399999999999,0.0,0.0,2215.858956336975,,,,,,,,,,,,,,,,,,,,,4.532055580900081,1.8828599450150083,5.987378006779144,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,0.0,205.0,6.0,32.0,8030.0,0.0,49.403999999999996,0.0,0.0,2219.1696450710297,,,,,,,,,,,,,,,,,,,,,4.373893868648699,2.1417222798523463,5.98756939796264,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,0.0,251.0,7.0,46.0,8076.0,0.0,75.603,0.0,0.0,2223.8619091510773,,,,,,,,,,,,,,,,,,,,,4.747916205133325,1.7299212190083353,5.988004726193772,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,0.0,281.0,8.0,30.0,8106.0,0.0,40.803000000000004,0.0,0.0,2226.897125720978,,,,,,,,,,,,,,,,,,,,,3.8090396636044463,1.7158087597726412,5.9438325052157,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,0.0,327.0,9.0,46.0,8152.0,0.0,64.80400000000003,0.0,0.0,2232.2074217796326,,,,,,,,,,,,,,,,,,,,,4.045280508003273,1.6972802474105741,5.979651442067567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,0.0,376.0,10.0,49.0,8201.0,0.0,76.10600000000001,0.0,0.0,2237.1677770614624,,,,,,,,,,,,,,,,,,,,,4.487961812056258,1.8800552242007131,5.988008242222621,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,0.0,408.0,11.0,32.0,8233.0,0.0,51.803,0.0,0.0,2240.4064865112305,,,,,,,,,,,,,,,,,,,,,4.598343940780646,1.9938894286667974,5.987744413189019,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,0.0,425.0,12.0,17.0,8250.0,0.0,22.703000000000007,0.0,0.0,2242.383047580719,,,,,,,,,,,,,,,,,,,,,3.537540734530819,2.1419053439162923,5.899691829969636,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,0.0,440.0,13.0,15.0,8265.0,0.0,17.803000000000004,0.0,0.0,2244.1177921295166,,,,,,,,,,,,,,,,,,,,,3.048150763597151,2.0015456086581156,5.707880570611766,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,0.0,468.0,14.0,28.0,8293.0,0.0,44.602999999999994,0.0,0.0,2247.2312681674957,,,,,,,,,,,,,,,,,,,,,4.486481336013799,1.7370244902839573,5.964132027520669,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,0.0,483.0,15.0,15.0,8308.0,0.0,18.703000000000007,0.0,0.0,2249.2604286670685,,,,,,,,,,,,,,,,,,,,,3.220620393219634,2.089350085734405,5.788878585724542,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,0.0,500.0,16.0,17.0,8325.0,0.0,19.80400000000001,0.0,0.0,2251.17404460907,,,,,,,,,,,,,,,,,,,,,3.0346480678094054,2.128845522848809,5.801450709669572,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,0.0,539.0,17.0,39.0,8364.0,0.0,55.70300000000001,0.0,0.0,2255.1104419231415,,,,,,,,,,,,,,,,,,,,,4.072839979728979,1.5302361156941522,5.974863205661364,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,0.0,571.0,18.0,32.0,8396.0,0.0,53.202999999999996,0.0,0.0,2258.441651582718,,,,,,,,,,,,,,,,,,,,,4.729326803658002,1.980313001075638,5.987868775314252,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,0.0,588.0,19.0,17.0,8413.0,0.0,21.803000000000008,0.0,0.0,2260.3417699337006,,,,,,,,,,,,,,,,,,,,,3.3818407883218513,2.0846125326261604,5.863764674378274,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15.0,0.0,0.0,617.0,20.0,29.0,8442.0,0.0,39.70499999999999,0.0,0.0,2263.2012152671814,,,,,,,,,,,,,,,,,,,,,3.8275562135544683,2.0764187382823485,5.93226225214275,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,16.0,0.0,0.0,28.0,1.0,28.0,8470.0,0.0,44.303,0.0,0.0,2372.9686558246613,,,,,,,,,,,,,,,,,,,,,4.4533210954680404,2.06741890678518,5.986935393012133,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,16.0,0.0,0.0,56.0,2.0,28.0,8498.0,0.0,40.70399999999999,0.0,0.0,2375.781178712845,,,,,,,,,,,,,,,,,,,,,4.069193652982997,2.0525926528425806,5.971965112191082,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,16.0,0.0,0.0,90.0,3.0,34.0,8532.0,0.0,51.702999999999996,0.0,0.0,2379.419610261917,,,,,,,,,,,,,,,,,,,,,4.32126573689421,1.712688579154685,5.930945115902778,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,16.0,0.0,0.0,112.0,4.0,22.0,8554.0,0.0,31.203000000000007,0.0,0.0,2381.6844322681427,,,,,,,,,,,,,,,,,,,,,3.8928305085267967,1.7430294488165252,5.85829393209675,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16.0,0.0,0.0,152.0,5.0,40.0,8594.0,0.0,60.803999999999995,0.0,0.0,2385.7380743026733,,,,,,,,,,,,,,,,,,,,,4.352503846066972,1.8471018836118849,5.984697798125303,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,16.0,0.0,0.0,176.0,6.0,24.0,8618.0,0.0,33.803999999999995,0.0,0.0,2388.303986310959,,,,,,,,,,,,,,,,,,,,,3.8863255665701146,2.225401329445153,5.977180465091141,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,0.0,0.0,199.0,7.0,23.0,8641.0,0.0,28.005000000000013,0.0,0.0,2390.9115517139435,,,,,,,,,,,,,,,,,,,,,3.3027330597724687,2.2027129352972037,5.937028548431091,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,16.0,0.0,0.0,245.0,8.0,46.0,8687.0,0.0,63.606,0.0,0.0,2395.510614156723,,,,,,,,,,,,,,,,,,,,,3.9671166006299465,1.9521781336402475,5.9862126719546405,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,16.0,0.0,0.0,265.0,9.0,20.0,8707.0,0.0,25.30400000000001,0.0,0.0,2397.929641723633,,,,,,,,,,,,,,,,,,,,,3.395360360643946,2.1634096147993653,5.91355497591837,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,0.0,289.0,10.0,24.0,8731.0,0.0,36.303,0.0,0.0,2400.4211654663086,,,,,,,,,,,,,,,,,,,,,4.197783210044402,2.1283766279322207,5.982491023194539,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,0.0,330.0,11.0,41.0,8772.0,0.0,59.004000000000005,0.0,0.0,2404.7001373767853,,,,,,,,,,,,,,,,,,,,,4.1148487874537,1.827606039818307,5.986303205478091,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,0.0,350.0,12.0,20.0,8792.0,0.0,28.303000000000008,0.0,0.0,2406.940804719925,,,,,,,,,,,,,,,,,,,,,3.8412350409444955,2.162459636547364,5.959901177057168,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16.0,0.0,0.0,367.0,13.0,17.0,8809.0,0.0,19.80400000000001,0.0,0.0,2408.9267399311066,,,,,,,,,,,,,,,,,,,,,3.0346480678094054,2.128845522848809,5.801450709669572,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,0.0,386.0,14.0,19.0,8828.0,0.0,24.90300000000001,0.0,0.0,2410.9469344615936,,,,,,,,,,,,,,,,,,,,,3.511193860263429,2.0673145413118252,5.908980518284682,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,0.0,402.0,15.0,16.0,8844.0,0.0,19.803000000000008,0.0,0.0,2413.0239539146423,,,,,,,,,,,,,,,,,,,,,3.2241266330209717,2.0505442735458694,5.801448460027437,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,0.0,421.0,16.0,19.0,8863.0,0.0,25.803000000000008,0.0,0.0,2415.0181822776794,,,,,,,,,,,,,,,,,,,,,3.6513430597885836,2.1203439977170624,5.93290800390853,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,0.0,441.0,17.0,20.0,8883.0,0.0,24.90400000000001,0.0,0.0,2417.372018098831,,,,,,,,,,,,,,,,,,,,,3.3357838237216826,2.155187233411629,5.908981182847632,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,0.0,475.0,18.0,34.0,8917.0,0.0,53.903,0.0,0.0,2420.758955001831,,,,,,,,,,,,,,,,,,,,,4.512795681727621,1.8669020496810662,5.987276101103691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,0.0,492.0,19.0,17.0,8934.0,0.0,21.303000000000008,0.0,0.0,2422.5476818084717,,,,,,,,,,,,,,,,,,,,,3.2971901529842516,2.0200843662601646,5.820131643705462,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,0.0,550.0,20.0,58.0,8992.0,0.0,70.10500000000003,0.0,0.0,2428.215770959854,,,,,,,,,,,,,,,,,,,,,3.4827992800683147,1.4383314431514993,5.943358553410703,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,0.0,50.0,1.0,50.0,9042.0,0.0,74.606,0.0,0.0,2528.4323287010193,,,,,,,,,,,,,,,,,,,,,4.308458708625802,1.9726481795219173,5.985128294846925,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17.0,0.0,0.0,98.0,2.0,48.0,9090.0,0.0,81.804,0.0,0.0,2533.225138902664,,,,,,,,,,,,,,,,,,,,,4.936874770885514,1.8918927233674165,5.988023323240888,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,0.0,0.0,130.0,3.0,32.0,9122.0,0.0,51.302,0.0,0.0,2536.409613609314,,,,,,,,,,,,,,,,,,,,,4.55159369504376,1.7082409157023044,5.984738313476326,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
